Size,Total time,Compute time,Gflops
16000,6.616679237,6.616679,1238.083290
16000,6.705493721,6.705494,1221.684836
16000,6.570926586,6.570927,1246.703930
16000,5.597365894,5.597366,1463.545560
16000,6.623510866,6.623511,1236.806305
16000,6.513954948,6.513955,1257.607715
17000,7.659809366,7.659809,1282.799549
17000,7.774693655,7.774694,1263.844009
17000,7.730745932,7.730746,1271.028706
17000,7.895447583,7.895448,1244.514627
17000,7.590321239,7.590321,1294.543365
17000,7.670909554,7.670910,1280.943274
17000,7.724191261,7.724191,1272.107288
17000,6.285598773,6.285599,1563.256001
17000,7.697816434,7.697816,1276.465876
17000,7.745821464,7.745821,1268.554929
18000,6.846735745,6.846736,1703.585538
18000,8.778295177,8.778295,1328.731806
18000,8.803832266,8.803832,1324.877581
18000,8.698967015,8.698967,1340.848859
18000,8.819023076,8.819023,1322.595473
18000,8.762618175,8.762618,1331.109010
18000,6.729055230,6.729055,1733.378550
18000,6.818404161,6.818404,1710.664215
18000,6.757432959,6.757433,1726.099256
18000,8.852778466,8.852778,1317.552455
19000,8.576954952,8.576955,1599.402128
19000,9.610769669,9.610770,1427.357066
19000,9.678502814,9.678503,1417.367982
19000,9.381749958,9.381750,1462.200555
19000,9.414147194,9.414147,1457.168633
19000,9.503921242,9.503921,1443.404217
19000,9.364615928,9.364616,1464.875880
19000,9.432497192,9.432497,1454.333855
19000,9.817457495,9.817457,1397.306788
19000,9.497866627,9.497867,1444.324346
20000,10.747082307,10.747082,1488.776167
20000,6.121404855,6.121405,2613.779088
20000,8.285612375,8.285612,1931.058234
20000,8.295501579,8.295502,1928.756188
20000,6.381514913,6.381515,2507.241653
20000,8.35902142,8.035902,1991.064565
20000,6.489035944,6.489036,2465.697546
20000,7.152251171,7.152251,2237.057902
20000,8.455953786,8.455954,1892.157929
20000,8.329830055,8.329830,1920.807495
