Size,Total time,Compute time,Gflops
16000,8.871678130,8.871678,923.387873
16000,9.37900456,9.037900,906.405203
16000,8.794167236,8.794167,931.526520
16000,9.67423107,9.067423,903.454036
17000,11.940841089,11.940841,822.890107
17000,11.957933408,11.957933,821.713892
17000,11.702966147,11.702966,839.616203
17000,11.745436175,11.745436,836.580256
17000,11.874748233,11.874748,827.470175
17000,11.924233868,11.924234,824.036169
17000,11.999125142,11.999125,818.893035
17000,11.691540488,11.691540,840.436725
17000,11.765665501,11.765666,835.141879
17000,11.980807180,11.980807,820.145075
18000,14.427718361,14.427718,808.443838
18000,14.444894338,14.444894,807.482542
18000,14.417786995,14.417787,809.000716
18000,14.558881787,14.558882,801.160430
18000,14.610016309,14.610016,798.356398
18000,14.477211287,14.477211,805.680028
18000,12.540885683,12.540886,930.077851
18000,14.537418769,14.537419,802.343262
18000,14.276297556,14.276298,817.018555
18000,14.497893802,14.497894,804.530655
19000,16.583127222,16.583127,827.226362
19000,16.304264822,16.304265,841.374950
19000,16.587069992,16.587070,827.029729
19000,16.684644915,16.684645,822.193104
19000,16.713448875,16.713449,820.776137
19000,14.453236930,14.453237,949.129947
19000,16.374610665,16.374611,837.760377
19000,16.769620300,16.769620,818.026870
19000,16.560532679,16.560533,828.354997
19000,16.412063761,16.412064,835.848568
20000,16.863857927,16.863858,948.774596
20000,17.972331947,17.972332,890.257316
20000,16.792708607,16.792709,952.794476
20000,16.787289465,16.787289,953.102050
20000,15.26282231,15.026282,1064.800977
20000,17.396575596,17.396576,919.721235
20000,17.251611115,17.251611,927.449610
20000,17.485173567,17.485174,915.060977
20000,16.512593003,16.512593,968.957449
20000,16.916041069,16.916041,945.847786
